In.Buffer.1500,Taxon.ID,Gruppe,Trivialname,Taxon,Link.zum.Taxon,Gemeinde.n.,Kanton.e.,Fundort,Höhe,Koordx,Koordy,Radius,Räumliche.Zusammenfassung,Anzahl,n.Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,Beobachter.in..Sammler.in,ID.Beobachtung,Rote.Liste,Priorität.CH,UZL,WZL,Massnahmebedarf,Monitoring.Bedarf,NHV,SMARAGD,infoflora..Kantonaler.Schutzstatus,infoflora..Rote.Liste.regional,Habitat,Substrat,swisslichens..Ecotyp,Ordnung,Familie,swissfungi..funktionelle.Gruppe,Indigenat.CH,Standortfremd,Einführung
x,infoflora:65700,Gefässpflanzen,Gewöhnliche Aufrechte Trespe,Bromus erectus Huds. subsp. erectus,www.infoflora.ch/flora/1007300,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956674,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Neunforn,TG,,,2701500,1274500,707,B,,NA,2003,4,22,NA,BAFU / OFEV / UFAM,Valencak Martin,1072214,LC,K,,,NA,NA,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:66000,Gefässpflanzen,Gersten-Trespe,Bromus hordeaceus L.,www.infoflora.ch/flora/1007330,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956675,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:67200,Gefässpflanzen,Taube Trespe,Bromus sterilis L.,www.infoflora.ch/flora/1007540,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956676,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:67700,Gefässpflanzen,Schmetterlingsstrauch,Buddleja davidii Franch.,www.infoflora.ch/flora/1007600,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956902,,,,,NA,NA,,,,,,NA,NA,NA,Scrophulariaceae,NA,NLS,1,
x,infoflora:70800,Gefässpflanzen,Land-Reitgras,Calamagrostis epigejos (L.) Roth,www.infoflora.ch/flora/1007900,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956903,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Poaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Neunforn,TG,,,2701500,1274500,707,B,,NA,2008,4,29,NA,BAFU / OFEV / UFAM,Breunig Thomas,3520328,LC,K,,,NA,NA,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956677,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956678,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:77600,Gefässpflanzen,Nesselblättrige Glockenblume,Campanula trachelium L.,www.infoflora.ch/flora/1008690,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956679,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Campanulaceae,NA,INN,NA,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Neunforn,TG,,,2701500,1274500,707,B,,NA,2008,4,29,NA,BAFU / OFEV / UFAM,Breunig Thomas,3520329,LC,K,,,NA,NA,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956680,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956681,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956904,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Brassicaceae,NA,INN,NA,
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956682,,,,,NA,NA,,,,,,NA,NA,NA,Brassicaceae,NA,NEO,1,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956905,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956906,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:86100,Gefässpflanzen,Finger-Segge,Carex digitata L.,www.infoflora.ch/flora/1009610,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956683,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956684,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Indéterminé (ZH),ZH,,466-469,2700600,1274760,20,A,,NA,2014,7,24,NA,Flora des Kantons Zürich,"Bachmann Philipp, Bachmann Trudi",4754235,,,,,NA,NA,,,,,"TypoCH 8 : Pflanzungen, Äcker und Kulturen",NA,NA,NA,Cyperaceae,NA,NEO,1,I
x,infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800494,,,,,NA,NA,,,,,,NA,NA,NA,Cyperaceae,NA,NEO,1,I
x,infoflora:88600,Gefässpflanzen,Behaarte Segge,Carex hirta L.,www.infoflora.ch/flora/1009880,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956685,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:91600,Gefässpflanzen,Bleiche Segge,Carex pallescens L.,www.infoflora.ch/flora/1010130,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956686,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:92300,Gefässpflanzen,Hänge-Segge,Carex pendula Huds.,www.infoflora.ch/flora/1010190,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956907,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956687,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:93300,Gefässpflanzen,Lockerährige Segge,Carex remota L.,www.infoflora.ch/flora/1010290,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956688,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94200,Gefässpflanzen,Dichtährige Stachel-Segge,Carex spicata Huds.,www.infoflora.ch/flora/1010350,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956908,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Neunforn,TG,,,2701500,1274500,707,B,,NA,2003,7,23,NA,BAFU / OFEV / UFAM,Valencak Martin,1072215,LC,K,,,NA,NA,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Neunforn,TG,,,2701500,1274500,707,B,,NA,2008,4,29,NA,BAFU / OFEV / UFAM,Breunig Thomas,3520330,LC,K,,,NA,NA,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Neunforn,TG,,,2701500,1274500,707,B,,NA,2013,5,7,NA,BAFU / OFEV / UFAM,Schach Johannes,4499858,LC,K,,,NA,NA,,,,LC,TypoCH 4.0.1 : Kunstwiese auf Fruchtfolgefläche,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956689,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cyperaceae,NA,INN,NA,
x,infoflora:96900,Gefässpflanzen,Hagebuche,Carpinus betulus L.,www.infoflora.ch/flora/1010580,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956690,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Betulaceae,NA,INN,NA,
x,infoflora:98800,Gefässpflanzen,Gewöhnliche Wiesen-Flockenblume,Centaurea jacea L. subsp. jacea,www.infoflora.ch/flora/1010830,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956691,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Indéterminé (ZH),ZH,,485-490,2700750,1274150,10,A,,NA,2011,6,15,NA,Gefässpflanzen,?,3956968,LC,K,,,NA,NA,451.1/2,,Vollständig geschützt,LC,TypoCH 6 : Wälder,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:102000,Gefässpflanzen,Rotes Waldvögelein,Cephalanthera rubra (L.) Rich.,www.infoflora.ch/flora/1011210,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956692,LC,K,,,NA,NA,451.1/2,,Vollständig geschützt,LC,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:103595,Gefässpflanzen,Gemeines Hornkraut,Cerastium fontanum Baumg.,www.infoflora.ch/flora/1011390,Neunforn,TG,,,2701500,1274500,707,B,,NA,2013,5,7,NA,BAFU / OFEV / UFAM,Schach Johannes,4499842,LC,K,,,NA,NA,,,,LC,TypoCH 4.0.1 : Kunstwiese auf Fruchtfolgefläche,NA,NA,NA,Caryophyllaceae,NA,INN,NA,
x,infoflora:103800,Gefässpflanzen,Gewöhnliches Hornkraut,Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet,www.infoflora.ch/flora/1011420,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956693,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Caryophyllaceae,NA,INN,NA,
x,infoflora:106100,Gefässpflanzen,Kleines Leinkraut,Chaenorrhinum minus (L.) Lange,www.infoflora.ch/flora/1011640,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956694,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Plantaginaceae,NA,INN,NA,
x,infoflora:107150,Gefässpflanzen,Lawsons Zypresse,Chamaecyparis lawsoniana (A. Murray bis) Parl.,www.infoflora.ch/flora/1011740,Gefässpflanzen,ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956881,,,,,NA,NA,,,,,,NA,NA,NA,Cupressaceae,NA,NEO,1,
x,infoflora:108200,Gefässpflanzen,Schöllkraut,Chelidonium majus L.,www.infoflora.ch/flora/1011840,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800497,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Papaveraceae,NA,INN,NA,
x,infoflora:108300,Gefässpflanzen,Weisser Gänsefuss,Chenopodium album L.,www.infoflora.ch/flora/1011850,Neunforn,TG,,,2701500,1274500,707,B,,NA,2008,4,29,NA,BAFU / OFEV / UFAM,Breunig Thomas,3520331,LC,K,,,NA,NA,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",NA,NA,NA,Amaranthaceae,NA,INN,NA,
x,infoflora:108300,Gefässpflanzen,Weisser Gänsefuss,Chenopodium album L.,www.infoflora.ch/flora/1011850,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956695,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Amaranthaceae,NA,INN,NA,
x,infoflora:108300,Gefässpflanzen,Weisser Gänsefuss,Chenopodium album L.,www.infoflora.ch/flora/1011850,Neunforn,TG,,,2701500,1274500,707,B,,NA,2018,7,27,NA,BAFU / OFEV / UFAM,Schach Johannes,8190810,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Amaranthaceae,NA,INN,NA,
x,infoflora:109600,Gefässpflanzen,Vielsamiger Gänsefuss,Chenopodium polyspermum L.,www.infoflora.ch/flora/1011970,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800496,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Amaranthaceae,NA,INN,NA,
x,infoflora:109900,Gefässpflanzen,Gestreifter Gänsefuss,Chenopodium strictum Roth,www.infoflora.ch/flora/1012010,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800495,,,,,NA,NA,,,,,,NA,NA,NA,Amaranthaceae,NA,NEO,1,
x,infoflora:113200,Gefässpflanzen,Wegwarte,Cichorium intybus L.,www.infoflora.ch/flora/1012230,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956696,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:113500,Gefässpflanzen,Grosses Hexenkraut,Circaea lutetiana L.,www.infoflora.ch/flora/1012280,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956697,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Onagraceae,NA,INN,NA,
x,infoflora:113800,Gefässpflanzen,Acker-Kratzdistel,Cirsium arvense (L.) Scop.,www.infoflora.ch/flora/1012310,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2016,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956698,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:114800,Gefässpflanzen,Kohldistel,Cirsium oleraceum (L.) Scop.,www.infoflora.ch/flora/1012400,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956699,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:115500,Gefässpflanzen,Gemeine Kratzdistel,Cirsium vulgare (Savi) Ten.,www.infoflora.ch/flora/1012470,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956700,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:116400,Gefässpflanzen,Gemeine Waldrebe,Clematis vitalba L.,www.infoflora.ch/flora/1012620,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956701,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Ranunculaceae,NA,INN,NA,
x,infoflora:116600,Gefässpflanzen,Wirbeldost,Clinopodium vulgare L.,www.infoflora.ch/flora/1012660,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956702,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Lamiaceae,NA,INN,NA,
x,infoflora:117700,Gefässpflanzen,Herbst-Zeitlose,Colchicum autumnale L.,www.infoflora.ch/flora/1012810,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4853522,LC,K,,,NA,NA,,,,NT,,NA,NA,NA,Colchicaceae,NA,INN,NA,
x,infoflora:118400,Gefässpflanzen,Gefleckter Schierling,Conium maculatum L.,www.infoflora.ch/flora/1012940,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800498,NT,K,Z,,NA,NA,,,,NT,,NA,NA,NA,Apiaceae,NA,INN,NA,
x,infoflora:118600,Gefässpflanzen,Garten-Rittersporn,Consolida ajacis (L.) Schur,www.infoflora.ch/flora/1012970,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),4800499,,,,,NA,NA,,,,,,NA,NA,NA,Ranunculaceae,NA,NEO,1,
x,infoflora:118800,Gefässpflanzen,Maiglöckchen,Convallaria majalis L.,www.infoflora.ch/flora/1013020,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956703,LC,K,,,NA,NA,,,Teilweise geschützt,LC,,NA,NA,NA,Asparagaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Neunforn,TG,,,2701500,1274500,707,B,,NA,2003,7,23,NA,BAFU / OFEV / UFAM,Valencak Martin,1072216,LC,K,,,NA,NA,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Neunforn,TG,,,2701500,1274500,707,B,,NA,2008,4,29,NA,BAFU / OFEV / UFAM,Breunig Thomas,3520332,LC,K,,,NA,NA,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Neunforn,TG,,,2701500,1274500,707,B,,NA,2013,5,7,NA,BAFU / OFEV / UFAM,Schach Johannes,4499849,LC,K,,,NA,NA,,,,LC,TypoCH 4.0.1 : Kunstwiese auf Fruchtfolgefläche,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956909,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Neunforn,TG,,,2701500,1274500,707,B,,NA,2018,7,27,NA,BAFU / OFEV / UFAM,Schach Johannes,8190817,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:118900,Gefässpflanzen,Acker-Winde,Convolvulus arvensis L.,www.infoflora.ch/flora/1013030,Neunforn,TG,,,2701500,1274500,707,B,,NA,2018,5,3,NA,BAFU / OFEV / UFAM,Schach Johannes,8190797,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Convolvulaceae,NA,INN,NA,
x,infoflora:119300,Gefässpflanzen,Kanadisches Berufkraut,Conyza canadensis (L.) Cronquist,www.infoflora.ch/flora/1013070,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956910,,,,,NA,NA,,,,,,NA,NA,NA,Asteraceae,NA,NEO,1,
x,infoflora:119700,Gefässpflanzen,Hartriegel,Cornus sanguinea L.,www.infoflora.ch/flora/1013160,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956704,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Cornaceae,NA,INN,NA,
x,infoflora:121600,Gefässpflanzen,Haselstrauch,Corylus avellana L.,www.infoflora.ch/flora/1013320,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956705,LC,K,,,NA,NA,,,Teilweise geschützt,LC,,NA,NA,NA,Betulaceae,NA,INN,NA,
x,infoflora:122400,Gefässpflanzen,Eingriffeliger Weissdorn,Crataegus monogyna Jacq.,www.infoflora.ch/flora/1013590,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956706,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Rosaceae,NA,INN,NA,
x,infoflora:123100,Gefässpflanzen,Wiesen-Pippau,Crepis biennis L.,www.infoflora.ch/flora/1013640,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956911,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:123400,Gefässpflanzen,Kleinköpfiger Pippau,Crepis capillaris Wallr.,www.infoflora.ch/flora/1013660,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2015,NA,NA,NA,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),3956707,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:125700,Gefässpflanzen,Löwenzahnblättriger Blasen-Pippau,Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell.,www.infoflora.ch/flora/1013870,Neunforn,TG,Neunforn. Niederneunforn. Strassenböschung,490,2700615,1272925,25,A,,NA,2006,5,10,NA,Naturmuseum Thurgau,Grädel,6488803,LC,K,L,,NA,NA,,,,LC,,NA,NA,NA,Asteraceae,NA,INN,NA,
x,infoflora:128600,Gefässpflanzen,Zimbelkraut,Cymbalaria muralis G. Gaertn. & al.,www.infoflora.ch/flora/1014220,Indéterminé (ZH),ZH,,436-502,2700500,1274500,707,A,,NA,2013,NA,NA,NA,Flora des Kantons Zürich,?,3956912,LC,K,,,NA,NA,,,,LC,,NA,NA,NA,Plantaginaceae,NA,INN,NA,
x,infoflora:130400,Gefässpflanzen,Frauenschuh,Cypripedium calceolus L.,www.infoflora.ch/flora/1014460,Neunforn,TG,,,2701500,1273500,707,B,11 bis 100,NA,2021,7,14,NA,AGEO Einheimische Orchideen Schweiz,Wollenberg Doris,11360769,VU,4,,Z,2,1,451.1/2,Y,,VU,,NA,NA,NA,Orchidaceae,NA,INN,NA,
x,infoflora:131800,Gefässpflanzen,Wiesen-Knäuelgras,Dactylis glomerata L.,www.infoflora.ch/flora/1014610,Neunforn,TG,,,2701500,1274500,707,B,,NA,2003,4,22,NA,BAFU / OFEV / UFAM,Valencak Martin,1072217,LC,K,,,NA,NA,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),NA,NA,NA,Poaceae,NA,INN,NA,
